Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2014-11-17,394.999,414.26253,376.0026,400.0,25.2711487,10229.1686419,404.776560154
2014-11-18,390.0,395.0,370.39134,375.02445,13.22776296,5142.28206443,388.749184574
2014-11-19,392.95752,392.95752,375.33574,389.99799,0.92561078,359.269285824,388.142936089
2014-11-20,389.99797,389.99797,354.32911,354.38194,67.06789779,24559.8940719,366.19448173
2014-11-21,350.40522,360.0,342.65995,360.0,1.642,587.06441872,357.530096663
2014-11-22,360.0,369.99999,360.0,369.99999,4.05,1459.4609595,360.360730741
2014-11-23,360.0,370.0,360.0,370.0,4.7640149,1747.89815245,366.896029743
2014-11-24,370.0,385.00001,370.0,372.00001,11.24075347,4219.66043139,375.389465008
2014-11-25,389.99,390.0,376.0,376.0,10.132409,3932.921045,388.152614546
2014-11-26,372.0,389.94381,366.4212,372.87268,19.2376702,7396.47696612,384.478831856
2014-11-27,385.68775,385.68775,365.01441,376.90071,2.3818524,895.250659012,375.86319749
2014-11-28,380.0,387.0,360.52323,387.0,23.27336303,8810.11265635,378.549187111
2014-11-29,386.999,387.0,379.08519,379.08519,4.1988605,1617.12233591,385.133618017
2014-11-30,386.31957,386.31957,386.31957,386.31957,0.00159536,0.616318789195,386.31957
2014-12-01,385.35387,386.744,370.13181,374.02594,4.17619,1562.32532708,374.103028618
2014-12-02,380.0,386.15427,372.90994,375.0971,4.66812703,1761.47805249,377.341499314
2014-12-03,375.29089,384.88368,371.45606,380.0,22.62850461,8517.88763605,376.422913615
2014-12-04,380.0,380.0,364.71891,379.74829,3.76303172,1394.61078549,370.608299176
2014-12-05,379.74826,380.0,375.18588,375.18589,4.68287,1768.27720523,377.605443933
2014-12-06,375.18588,394.59,367.00002,374.0,34.16865673,13119.9983695,383.977587214
2014-12-07,374.0,389.97692,370.43133,373.07,0.38178769,142.545689909,373.363766415
2014-12-08,374.56,376.05999,360.29399,375.99888,4.58843543,1699.30160504,370.344452039
2014-12-09,362.58,375.91714,342.46027,345.48514,6.58012269,2310.00307067,351.057750667
2014-12-10,346.87,357.5,345.55613,345.55613,0.16071,56.7688900523,353.238068896
2014-12-11,345.49754,372.12219,342.50162,372.12219,0.736396,261.572712666,355.206590837
2014-12-12,359.99999,360.0,346.77149,360.0,0.91175257,326.821065128,358.453681274
2014-12-13,359.99921,359.99921,350.0,352.0,33.15403559,11610.596872,350.201616947
2014-12-14,351.39,358.97728,350.0,350.0,0.60427,213.1370558,352.718248134
2014-12-15,350.00002,358.98149,342.0358,342.0358,22.78194508,7914.09625858,347.384572774
2014-12-16,358.91536,358.91536,330.09,330.09,4.44562421,1519.80936198,341.86635896
2014-12-17,330.01751,355.32632,315.02003,329.99159,30.10600748,9766.46325338,324.40247216
2014-12-18,332.16906,365.0,310.0,311.00761,25.95794548,8871.40490149,341.760672405
2014-12-19,320.0,368.11872,310.03348,349.9843,2.96543651,994.294239556,335.294394671
2014-12-20,348.99232,348.99232,330.99999,330.99999,3.53836,1204.83896996,340.507740863
2014-12-21,330.99995,334.64022,319.67298,325.01,38.70189724,12760.8774707,329.722271536
2014-12-22,325.26494,327.06197,325.26494,327.06197,0.58067,189.058166803,325.586248305
2014-12-23,342.07621,342.07621,329.91612,338.74738,0.57162252,191.826058449,335.5817025
2014-12-24,338.55338,338.55338,320.38037,320.38037,4.10771905,1354.42921952,329.727813181
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,320.47921,320.47921,320.47921,320.47921,0.01,3.2047921,320.47921
2014-12-27,320.04136,320.04136,313.37433,319.0,3.77885938,1203.83120767,318.569993381
2014-12-28,319.0,320.04136,313.01017,313.01017,1.87,596.52666944,318.998218952
2014-12-29,321.0,325.0,313.99999,314.76001,29.96773833,9563.64933914,319.131501811
2014-12-30,338.95292,338.95292,313.0,313.0,4.55357172,1428.58597131,313.728663817
2014-12-31,319.1346,319.1378,315.46334,319.1378,9.60519734,3065.01397394,319.09953179
2015-01-01,314.02868,324.99787,314.02868,324.99703,0.435,138.7964302,319.072253333
2015-01-02,313.17849,320.0,313.17849,315.30403,8.9152975,2826.38769335,317.026738967
2015-01-03,315.3001,319.9338,281.50556,281.50556,55.70158876,16731.5816604,300.378894622
2015-01-04,287.5338,297.47622,265.86907,265.86907,22.27233541,6325.54818751,284.009201149
2015-01-05,269.25518,280.0,252.31554,274.47008,67.25894076,18262.1970777,271.520735702
2015-01-06,260.00001,293.66025,260.00001,281.15113,3.14113,864.466662399,275.208814152
2015-01-07,269.00001,299.99973,269.00001,299.99973,7.70737721,2268.14862085,294.282809709
2015-01-08,290.00001,290.00001,283.52532,283.52532,8.3363431,2416.89203855,289.922332797
2015-01-09,290.0,299.98516,282.99689,299.98516,8.37098114,2474.21163149,295.570087915
2015-01-10,288.0,296.0,274.7275,277.78,49.01191883,13817.8580435,281.92852623
2015-01-11,269.13069,269.15244,265.0,265.0,6.88088617,1829.12436947,265.82686071
2015-01-12,267.0,292.0,263.02003,265.05737,53.91089355,15094.9628984,279.998380743
2015-01-13,268.0,268.0,215.0901,216.00001,200.70519021,46560.5206081,231.984636567
2015-01-14,218.01,230.9919,175.0,175.0,221.66675473,45326.4867209,204.480309986
2015-01-15,175.0,236.46589,175.0,218.9994,116.57096037,24252.5388911,208.049576105
2015-01-16,209.03003,219.0,195.20001,213.36243,44.71203,9315.74675154,208.349894906
2015-01-17,198.0,202.1725,196.0,200.0,9.2162207,1839.81929514,199.628389448
2015-01-18,200.0,220.0,199.49585,219.9754,31.11629756,6616.83097209,212.648402636
2015-01-19,206.13015,213.0,206.0,211.01,7.53944,1569.93943092,208.230244013
2015-01-20,211.0,219.84384,208.395,219.81882,5.21586423,1142.45724214,219.035080624
2015-01-21,206.10107,225.90836,206.10106,224.485,47.35145823,10254.9313201,216.570549323
2015-01-22,225.01001,241.01995,225.01001,228.02561,26.47115884,6322.06989452,238.828603339
2015-01-23,228.3432,231.23647,222.6761,228.04286,10.17796611,2322.87978577,228.226323478
2015-01-24,228.02262,251.36381,228.02262,248.3225,114.17499046,27791.8685386,243.414678002
2015-01-25,250.84099,257.06,241.28478,257.06,41.23670749,10173.553122,246.711091677
2015-01-26,258.0,307.045,250.03923,270.0,86.66463679,24391.5387148,281.447423288
2015-01-27,248.07348,269.10297,205.00002,250.84686,59.44039191,13901.5633568,233.874019166
2015-01-28,248.39845,279.99998,225.01593,247.99527,66.60420387,18159.2804399,272.644658817
2015-01-29,245.0,245.0,222.27741,231.82976,36.18992437,8473.43303416,234.137903896
2015-01-30,235.01,239.36069,220.00103,220.00103,55.18645337,12542.5842835,227.276505693
2015-01-31,229.98215,239.98083,216.68998,216.68998,13.38581916,3082.98511224,230.317254057
2015-02-01,216.14762,239.98261,210.00635,239.98261,5.10483262,1130.06061468,221.370747838
2015-02-02,239.96153,239.96153,223.9399,228.0,5.23414684,1195.98410633,228.496475719
2015-02-03,240.0,246.93235,231.95995,235.45066,18.46848767,4434.34092849,240.103088446
2015-02-04,228.0,228.89529,221.85024,228.89529,15.1706599,3407.97377121,224.642421205
2015-02-05,222.0,222.53259,215.25,217.0,17.33634537,3788.32084712,218.518999609
2015-02-06,217.0,225.0,215.0,221.9156,12.39640953,2695.82052285,217.467849567
2015-02-07,218.44062,231.57664,218.44062,229.65995,1.80878,398.474400299,220.30009194
2015-02-08,229.0,229.2314,218.80695,229.2314,14.25094166,3173.5319927,222.689283867
2015-02-09,218.44851,228.95643,215.0,221.2,16.75903207,3664.67282925,218.668525363
2015-02-10,219.01,221.915,215.00001,215.01,3.290066,708.301924552,215.285019982
2015-02-11,215.01015,215.01015,205.0,207.2,5.62822066,1197.29824955,212.731220377
2015-02-12,219.3,223.99999,219.3,223.99999,2.519,563.1326772,223.554060024
2015-02-13,223.99999,240.0,207.0,232.80282,58.79329537,13679.1253381,232.664715458
2015-02-14,233.0,250.0,228.0,250.0,44.01001128,10620.8862598,241.328869295
2015-02-15,234.70965,264.79663,228.0,235.2728,48.66836807,11735.5953787,241.13394067
2015-02-16,230.9,250.65756,227.6674,250.65756,27.05081394,6433.82306265,237.842124711
2015-02-17,232.41754,249.98294,230.29618,249.98294,7.416015,1734.65820133,233.907051338
2015-02-18,239.04557,239.76,230.30013,236.00001,14.94190669,3520.77218352,235.630716786
2015-02-19,237.9,244.055,237.9,240.1,6.17358,1485.31405975,240.592016261
2015-02-20,242.11099,248.5,240.09028,240.09028,40.42599122,9878.99100359,244.372264117
2015-02-21,240.12031,240.12031,240.12031,240.12031,0.03775,9.0645417025,240.12031
2015-02-22,247.43614,247.43614,235.0,235.0,21.3968592,5113.31593706,238.975070559
2015-02-23,235.11,239.9,234.08001,236.1201,28.04909921,6600.26756211,235.311213123
2015-02-24,237.96427,238.0,237.94427,238.0,0.88,209.4014349,237.956176023
2015-02-25,240.183,240.183,237.01552,237.01552,6.47865321,1538.07455172,237.406525997
2015-02-26,237.05652,239.63507,235.0,239.63507,22.7135206,5368.56970159,236.360086846
2015-02-27,239.60403,259.41692,237.9975,247.05224,122.76852269,30551.1679914,248.851801113
2015-02-28,247.05039,255.74888,244.00001,250.11,45.02534393,11261.2758386,250.10971279
2015-03-01,250.11,261.4978,240.00576,249.89344,22.88684514,5749.57530558,251.21746883
2015-03-02,254.90181,279.99798,250.06853,271.36702,53.68339839,14561.1967246,271.242081562
2015-03-03,278.0,280.0947,264.68794,276.45248,24.92883639,6845.93936691,274.61929068
2015-03-04,276.52394,285.73048,267.32,274.79073,38.22587365,10425.336524,272.729843127
2015-03-05,272.32736,278.60804,265.17001,272.19753,14.73461067,3999.34888906,271.425487828
2015-03-06,269.65122,275.4619,260.00005,260.00005,10.68915,2894.736705,270.810747814
2015-03-07,270.0,270.0,269.89856,269.93423,0.18738,50.5909279,269.991076422
2015-03-08,279.98011,279.99575,270.07622,270.07622,3.75796,1051.77666945,279.879687236
2015-03-09,270.12774,297.50744,270.12774,296.99983,18.77793687,5369.62556572,285.953968367
2015-03-10,287.2091,299.999,287.2091,291.0,29.2699232,8547.39592569,292.019759235
2015-03-11,291.0,299.93926,289.0,295.6975,36.96841795,10865.9565763,293.925387637
2015-03-12,296.93748,296.93748,289.3671,290.27606,8.17787305,2385.23081749,291.668848722
2015-03-13,290.03538,293.0,272.0,286.99089,78.46152761,22210.0157846,283.068867777
2015-03-14,277.53005,288.62895,272.63893,282.32767,54.24510745,15312.1737387,282.277507752
2015-03-15,287.25,288.0,281.51071,288.0,0.14544647,41.7152555475,286.808305128
2015-03-16,288.0,294.44402,287.99999,294.44197,32.98529418,9577.43626654,290.354732454
2015-03-17,293.99543,294.96033,284.0,288.1992,17.91309279,5141.2009344,287.00799994
2015-03-18,283.37061,283.37065,250.00002,257.47999,37.66223963,9971.20305065,264.753321858
2015-03-19,253.4492,280.86996,253.4492,255.00001,6.26311755,1616.71964618,258.133371005
2015-03-20,270.0,272.48632,256.03388,272.48632,1.21432643,321.569475158,264.813041381
2015-03-21,261.67457,261.67457,259.68252,259.68252,0.11973,31.2535480476,261.033559238
2015-03-22,258.0598,271.34,258.0598,271.34,18.17892453,4857.43902079,267.201671516
2015-03-23,271.99899,271.99901,263.00001,266.57785,9.08324867,2419.62357671,266.383060138
2015-03-24,263.71189,263.73404,245.00001,247.0,28.82396973,7415.49569554,257.26836952
2015-03-25,247.04008,250.99964,237.685,250.97809,9.87205727,2421.57318648,245.295698784
2015-03-26,250.5,268.99998,250.04807,251.8985,14.11697654,3633.64316457,257.395282501
2015-03-27,248.57992,252.0,242.87629,252.0,0.68489832,169.934060325,248.115749977
2015-03-28,247.80743,255.69955,247.80743,252.5,2.12346956,534.39946153,251.663349264
2015-03-29,250.99973,250.99973,240.43751,243.58836,4.38162233,1063.92272858,242.814795172
2015-03-30,246.02468,268.99959,240.18791,268.99959,4.64784149,1151.19616325,247.684041232
2015-03-31,249.93732,259.99004,244.42198,244.42198,1.026009,251.187632798,244.820106644
2015-04-01,248.79996,249.24224,241.05751,242.97551,17.81256569,4364.66356169,245.032840167
2015-04-02,247.59,255.93,240.0,253.0,19.64768979,4918.4045871,250.329918666
2015-04-03,251.19687,256.0,249.37241,252.89904,3.1142486,792.360246014,254.430634091
2015-04-04,255.0,255.0,249.52004,249.55506,9.16083667,2293.21137494,250.32772197
2015-04-05,253.75267,259.99476,253.75267,259.99476,1.45111676,369.980774099,254.962787487
2015-04-06,261.0,262.4245,253.01101,254.41999,12.02935705,3082.17477821,256.221073612
2015-04-07,253.05602,256.87938,246.51001,248.84735,25.81167991,6563.53826469,254.285590383
2015-04-08,248.84735,258.23933,244.3875,249.45692,13.74792084,3395.93439447,247.014398322
2015-04-09,245.5,249.44738,239.9625,249.26784,7.55121,1834.79880694,242.98076824
2015-04-10,241.0,245.85,232.84648,242.49256,37.75789096,9104.04291888,241.116298803
2015-04-11,242.4924,242.4924,230.75821,232.5832,23.52438681,5563.40388607,236.495171203
2015-04-12,234.04946,239.99999,234.04946,239.99978,18.94342648,4515.2854672,238.356322282
2015-04-13,239.99972,239.99999,223.542,227.93527,21.32177964,4907.53534095,230.165371925
2015-04-14,227.93527,231.84673,216.50029,221.97962,41.26620631,9304.82204096,225.482855658
2015-04-15,221.889,224.00001,219.66098,220.10885,12.47902995,2765.33438395,221.598505255
2015-04-16,227.85518,234.70359,223.36631,233.59987,9.11234164,2068.40917233,226.989862106
2015-04-17,229.0,230.52451,223.00591,223.00599,2.312,529.39325362,228.97632077
2015-04-18,227.49,227.49,222.00072,222.02479,4.90667786,1093.1619541,222.790650883
2015-04-19,222.87381,228.99999,222.87381,226.78856,10.280525,2327.75100857,226.423359563
2015-04-20,226.43521,227.99985,223.26212,224.3875,40.23298017,9079.31877403,225.668561853
2015-04-21,224.32299,235.23058,224.0475,234.55422,92.60975795,21141.1455773,228.28205197
2015-04-22,234.64001,238.89186,232.0925,233.27,40.65196145,9571.89176035,235.459530584
2015-04-23,234.13515,235.6875,231.0,235.20829,23.61503985,5512.26521526,233.421804505
2015-04-24,235.88,237.58149,229.31001,230.9625,46.509973,10791.0477597,232.015782072
2015-04-25,232.14202,232.14202,226.0348,227.49,5.79902859,1318.39257966,227.347142578
2015-04-26,226.0,226.0,216.34205,220.1475,35.00703702,7720.02043789,220.527673721
2015-04-27,223.62645,238.55826,217.33855,228.26001,28.26095372,6391.81595626,226.171275732
2015-04-28,228.0,233.25156,224.0,229.94526,43.42908985,9817.98822811,226.069398692
2015-04-29,228.30986,232.00202,224.0,226.0,23.94552692,5417.20752954,226.230458308
2015-04-30,226.009,239.654,225.68502,237.3075,49.81298221,11606.4626163,233.000758064
2015-05-01,235.51481,238.97102,231.21,231.2625,40.41757762,9439.11972412,233.539966518
2015-05-02,233.7889,239.0898,231.38622,234.14507,21.20873609,4967.03121027,234.197417007
2015-05-03,237.02975,242.5025,236.178,240.36019,24.95447313,5982.60243857,239.740683259
2015-05-04,239.72914,242.105,236.188,236.915,13.00172752,3111.16852742,239.288857779
2015-05-05,239.01726,239.111,231.4225,235.5925,13.80311816,3231.6415706,234.124024234
2015-05-06,234.87595,239.34991,227.001,227.355,50.74630823,11720.8539662,230.969589218
2015-05-07,228.14,242.44468,227.0,236.57249,26.42528684,6126.59008855,231.845736459
2015-05-08,237.48492,243.0,234.801,240.51051,13.63078975,3257.32530347,238.968200905
2015-05-09,242.99792,243.0,234.131,241.74408,14.43982951,3478.33172423,240.884542426
2015-05-10,240.00101,242.62143,236.13,239.24004,8.45141142,2014.18226987,238.324957782
2015-05-11,239.74405,243.14501,238.8025,241.85502,35.80541257,8679.81418791,242.416259579
2015-05-12,240.1926,242.98998,237.551,241.22251,33.58484788,8090.46475679,240.89627518
2015-05-13,240.49885,244.0,235.08017,235.09016,62.42848395,15080.3673892,241.562287518
2015-05-14,235.55015,237.99,235.0,236.47,7.27817759,1716.16313403,235.795721224
2015-05-15,238.50938,240.05,237.48957,238.97589,1.22178903,292.366798796,239.294011992
2015-05-16,239.09771,239.38678,235.14465,237.34752,3.67237485,877.602674486,238.974154418
2015-05-17,236.00001,237.57015,235.6,235.8575,1.38585661,327.911797912,236.613077822
2015-05-18,236.59338,236.62001,231.90503,233.32992,14.67892936,3435.09252333,234.01519546
2015-05-19,233.31987,233.90998,231.43364,232.78497,23.40544345,5458.95967979,233.234618753
2015-05-20,232.29837,235.05813,231.09775,234.80351,23.31970886,5456.6898684,233.994768166
2015-05-21,234.5493,236.0875,233.97392,236.0875,11.93702959,2801.53093314,234.692467838
2015-05-22,235.05503,244.0,233.91251,237.59,63.87229533,15129.0426023,236.863925496
2015-05-23,237.65145,240.83735,237.39019,237.39019,28.22020488,6771.79989237,239.962818171
2015-05-24,237.53121,241.13249,237.53117,239.77001,10.84858469,2598.08639731,239.48620687
2015-05-25,240.43468,240.43468,234.8325,236.18998,31.92695488,7549.14205159,236.450425039
2015-05-26,236.04377,237.11249,235.17,236.01749,8.11057954,1912.69554626,235.827234888
2015-05-27,236.99999,238.0,234.76661,235.29999,6.45421254,1528.37273991,236.802356668
2015-05-28,234.03003,237.90344,234.03003,235.83266,1.62087111,381.604308699,235.431618433
2015-05-29,235.87608,235.92495,234.91168,234.91168,8.43638,1987.86685152,235.630311996
2015-05-30,234.00001,235.23954,230.55425,232.81331,13.46627336,3143.75875147,233.454250291
2015-05-31,231.78254,235.85876,227.58963,227.58963,12.76679118,2984.34709173,233.758588956
2015-06-01,232.40158,232.40159,222.03202,227.46908,33.95139536,7752.93558573,228.353960228
2015-06-02,227.46541,229.49815,222.29114,229.49735,4.34869688,991.655148884,228.035012844
2015-06-03,226.00015,229.47843,226.0,227.0,25.4,5747.248898,226.269641654
2015-06-04,227.0,228.792,223.04,223.15499,49.47817519,11163.8696585,225.632202797
2015-06-05,223.4874,228.2972,220.33904,225.00497,34.14775098,7609.32083314,222.83519748
2015-06-06,224.70524,225.65381,223.70128,223.70128,5.359,1206.56982979,225.148316811
2015-06-07,225.32953,225.32953,224.34529,224.34529,0.3,67.402012,224.673373333
2015-06-08,224.2211,229.02749,224.2211,229.02749,26.59904622,6033.14541174,226.818110764
2015-06-09,226.79,230.91728,226.79,230.91728,2.41268494,547.770395042,227.037681531
2015-06-10,228.21045,228.23047,226.57075,227.26254,8.9488,2038.43634979,227.788792887
2015-06-11,228.68997,231.58709,228.24321,228.9225,33.69381729,7761.6022407,230.356868558
2015-06-12,228.86036,233.15352,228.86036,229.44253,62.23318961,14321.5376585,230.127006959
2015-06-13,228.76875,231.05546,226.14462,231.0402,25.31,5795.31787814,228.973444415
2015-06-14,232.0,233.2925,231.19035,232.145,18.23294572,4224.89844953,231.717820829
2015-06-15,231.34253,235.53501,231.34251,235.53501,20.0663567,4676.57327962,233.055424536
2015-06-16,237.02991,251.0,233.81721,249.7075,151.33692178,37075.4190186,244.985946473
2015-06-17,249.70751,256.3825,245.025,245.025,56.75261786,14232.5099669,250.781558694
2015-06-18,247.29251,252.65981,244.0,247.5,29.80880289,7325.88781492,245.762563561
2015-06-19,247.69004,249.63215,245.4938,245.5,117.09082535,28863.307536,246.503579164
2015-06-20,244.0,244.69417,241.5,243.85281,19.407221,4720.26486601,243.222090685
2015-06-21,244.28501,244.95977,238.05336,241.0,41.9039,10099.4384043,241.014282783
2015-06-22,244.29239,248.08457,243.99,248.08457,39.36509483,9671.27289285,245.681432615
2015-06-23,245.81001,245.81001,243.7221,243.7221,49.66488647,12124.993728,244.136141041
2015-06-24,242.8026,242.8026,240.1745,241.67089,1.31196996,317.985407028,242.372475532
2015-06-25,242.77984,243.99919,239.5263,242.03894,16.46958395,3979.28285314,241.614048371
2015-06-26,242.1,243.99982,242.0,242.0,1.76298624,426.831196004,242.106935562
2015-06-27,243.3737,251.9275,243.3737,251.9275,33.66135374,8310.30100776,246.879583987
2015-06-28,251.30249,260.0,247.45041,248.5,55.48109518,13904.1646386,250.610853905
2015-06-29,250.58862,268.49818,248.8887,268.4679,95.24362098,24561.2534742,257.878199311
2015-06-30,258.9349,273.0,258.49261,263.1766,69.98686215,18547.0912096,265.008183534
2015-07-01,263.21271,265.02255,255.5,258.1036,69.00501192,17942.6903758,260.020103998
2015-07-02,259.76038,259.76038,253.43004,254.73617,15.93568672,4075.60507261,255.753338041
2015-07-03,254.51613,272.99996,252.87507,255.46944,21.8538556,5660.4132752,259.012111126
2015-07-04,258.00644,262.99948,254.88804,261.999,15.30954274,3938.41161411,257.252073494
2015-07-05,261.94,274.67998,257.11755,271.14397,70.31611005,18741.2686133,266.528802575
2015-07-06,270.12751,278.0,268.13764,274.5894,96.11661019,26312.5316912,273.756342834
2015-07-07,269.32707,272.16381,265.0,265.36,29.64548379,7908.06629458,266.754502999
2015-07-08,265.36002,276.32316,265.36,270.04031,35.20899379,9466.89239427,268.877107103
2015-07-09,270.554,275.66538,267.39002,271.99975,34.7378503,9433.00849311,271.548423741
2015-07-10,268.95604,297.0,268.95604,284.54,167.37432053,47710.53687,285.052908468
2015-07-11,288.82289,298.98683,283.05827,293.59999,71.95677729,21118.4180525,293.487546939
2015-07-12,291.69256,316.01249,291.69255,310.7575,143.19805556,43901.9245577,306.581848378
2015-07-13,309.80751,310.58156,269.0,290.181,332.84911559,97181.47567,291.968556076
2015-07-14,293.07,295.97251,286.78751,288.70809,36.26405777,10551.4586735,290.961886848
2015-07-15,288.77131,293.7899,285.83994,285.83994,10.41156826,3009.9859463,289.100150058
2015-07-16,289.44823,292.0,273.40259,276.85939,53.22104189,14883.7944135,279.659959387
2015-07-17,281.08639,281.30712,275.515,280.38,4.53804255,1265.01279903,278.757368423
2015-07-18,281.0028,281.69369,274.92386,278.01,14.0723665,3936.09672967,279.703966612
2015-07-19,279.33139,279.57307,274.31656,275.54,0.47246337,129.942754258,275.032441685
2015-07-20,277.26347,280.40143,276.72252,277.56408,83.54116649,23284.9640339,278.724430268
2015-07-21,279.41478,281.40693,276.4525,277.48,21.25397321,5937.93549147,279.380021458
2015-07-22,276.666,279.38271,275.31,276.975,59.5653506,16493.2948973,276.89411262
2015-07-23,278.3975,278.3975,276.02902,276.89,24.71363255,6839.85503413,276.76445461
2015-07-24,276.18001,290.0,276.18001,289.26089,41.54499047,11881.6095335,285.993796101
2015-07-25,286.69717,291.8117,286.67015,288.91613,27.55936554,7968.74966466,289.148516612
2015-07-26,288.69692,293.8545,287.83081,291.28494,8.72057724,2523.87521066,289.416072033
2015-07-27,293.36615,296.10159,286.55237,296.10159,11.07109071,3221.80806739,291.010899629
2015-07-28,295.737,296.80402,287.0,293.56002,57.3726006,16810.5766433,293.007053324
2015-07-29,293.51367,293.51367,280.00001,291.61259,29.30574577,8490.143984,289.709193912
2015-07-30,288.56174,289.235,280.00001,288.0,31.2429952,8966.37035255,286.988180716
2015-07-31,285.34906,293.47977,280.00001,293.47977,40.8380956,11800.2061839,288.950941774
2015-08-01,290.25283,292.0,277.12003,283.2674,63.83871723,18130.0892319,283.998332337
2015-08-02,285.0035,289.88983,277.9052,283.8413,0.89879235,252.394423752,280.815055615
2015-08-03,285.4046,285.51,280.57,283.87017,18.34282738,5203.94625942,283.704695662
2015-08-04,282.70008,287.68162,280.53092,287.67861,21.60723768,6096.19336298,282.136636495
2015-08-05,284.505,287.77,281.00001,281.00001,36.88717861,10480.6769384,284.127909299
2015-08-06,281.0,286.95751,278.60106,278.66964,13.81267619,3904.38355207,282.666696762
2015-08-07,278.67,290.0,274.15182,280.85541,62.7856168,17684.8201823,281.669928299
2015-08-08,280.28011,283.77999,259.20268,264.2,29.29967062,7896.29766068,269.50124331
2015-08-09,264.19997,269.76927,258.0,269.76927,14.82335811,3889.54902888,262.393244501
2015-08-10,262.49,273.88,262.49,266.84753,19.70776689,5253.16343099,266.552951449
2015-08-11,264.2,270.0,260.0,270.0,99.12175367,26191.2592842,264.233211323
2015-08-12,268.97047,270.0,265.48598,267.0254,61.30881062,16454.9537001,268.394599955
2015-08-13,267.47934,268.0,261.6437,265.19999,138.97618378,36955.5677418,265.912955275
2015-08-14,265.19999,270.0,262.00638,268.0,368.63679374,98550.7943266,267.33846431
2015-08-15,268.32981,269.21723,265.22,265.22,164.32894788,43768.0799752,266.344308412
2015-08-16,265.22,270.0,257.0064,260.41942,265.96926856,69861.7075955,262.668345007
2015-08-17,261.5,263.12,257.5721,258.6391,86.5327071,22567.4746807,260.797049312
2015-08-18,259.0784,259.93483,188.10761,223.00277,683.1979919,164204.788111,240.347293256
2015-08-19,204.39327,245.0,204.39327,230.084,239.38614275,55933.8128976,233.655182606
2015-08-20,230.084,238.70954,229.0338,236.8741,508.09991938,119816.605229,235.813076639
2015-08-21,236.99999,238.70966,232.61804,234.28494,148.24412426,34871.308639,235.228942888
2015-08-22,235.012,235.31862,223.09997,231.99031,160.87552293,36636.7621529,227.73360102
2015-08-23,232.37909,232.37909,226.07,228.13041,52.24048713,12000.5190955,229.716829891
2015-08-24,226.23081,227.19522,209.78753,212.70097,393.06724433,85476.4785668,217.460192371
2015-08-25,211.85102,235.98998,204.01,224.49439,433.90978433,94874.9968404,218.651434622
2015-08-26,225.8616,243.3788,223.11341,226.38149,154.6877698,35824.956747,231.595276041
2015-08-27,228.2424,233.0,225.30789,226.011,172.04794018,39260.7595353,228.196626442
2015-08-28,225.3427,237.9801,222.5718,232.6416,264.37526899,61080.9087869,231.038663413
2015-08-29,233.0357,234.97411,228.95384,230.77732,99.84734177,23187.8862927,232.233386304
2015-08-30,231.72,233.10008,226.67792,228.95377,60.62931027,13895.7022633,229.191165154
2015-08-31,228.84,233.51,225.9989,230.92,98.38033775,22532.116495,229.030688554
2015-09-01,231.0852,231.12,226.87,229.49,101.21826624,23140.2337526,228.617171704
2015-09-02,229.49,232.99117,226.81932,230.04,191.17766219,43770.0149916,228.949420608
2015-09-03,229.14001,231.13283,226.17,226.9388,291.80410289,66726.5994373,228.669161182
2015-09-04,226.9796,231.79,226.55001,231.01,151.62819272,34833.342767,229.728668147
2015-09-05,231.0099,236.9999,230.24725,236.3209,173.96860231,40897.5425592,235.085768444
2015-09-06,237.0,243.37667,237.0,241.98999,112.16443429,26935.1440251,240.139792935
2015-09-07,240.3301,242.7792,239.13181,241.07,148.82119427,35789.750322,240.488261753
2015-09-08,240.35001,246.51,240.35,243.2677,253.51738311,61799.0049955,243.766341532
2015-09-09,242.56,244.9708,238.18137,239.01,202.53519436,48590.2049888,239.909933394
2015-09-10,240.1,240.4586,236.99,238.1631,35.12512335,8377.95752555,238.517526104
2015-09-11,239.97,242.11885,238.84814,242.11885,128.37422917,30964.8285999,241.207513378
2015-09-12,239.45001,241.6,233.67,235.78,55.15843051,13106.9020927,237.622825225
2015-09-13,235.5114,236.96,228.68,230.0,135.95878351,31398.6616296,230.942501977
2015-09-14,230.0,232.638,226.32,230.6536,418.28827956,95996.9823496,229.499574912
2015-09-15,230.6536,232.32408,228.6,230.79412,122.09309292,28194.8251501,230.928912322
2015-09-16,229.35,232.19999,226.91,229.08477,65.82978823,15123.2509978,229.732639348
2015-09-17,229.99,236.0,227.88,233.37,43.24149774,9995.16384841,231.147494208
2015-09-18,232.78,235.49999,231.92,232.8278,62.93082529,14686.3167394,233.372384228
2015-09-19,231.62638,233.29,230.0,231.61,71.09367932,16421.1185966,230.978601103
2015-09-20,230.55101,231.97,230.17,231.44,1.57249766,362.63233629,230.609142077
2015-09-21,230.01,231.49,226.95,227.171,31.97126822,7310.41432241,228.655750285
2015-09-22,226.3,233.85819,223.1,228.6,155.15770741,35618.8104859,229.565202274
2015-09-23,230.36137,231.07552,228.23299,230.24,101.29424726,23342.1994844,230.439537445
2015-09-24,229.71,234.995,229.71,231.7824,41.48737716,9634.08403681,232.21723561
2015-09-25,233.463,237.19999,232.35515,236.0,142.00904813,33262.8768603,234.230686694
2015-09-26,234.01,235.77546,233.46,233.49,52.56174907,12368.2321419,235.308610553
